a;1387,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1386,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1386,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1385,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1385,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1384,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1384,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1383,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1382,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1382,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1381,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1381,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1380,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1380,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1379,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1379,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1378,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1378,3;0;0;0;0;0;-253,082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1377,8;0;0;0;0;0;-252,1113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1377,4;0;0;0;0;0;-256,2363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1376,6;0;0;0;0;0;-237,8145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1376,2;0;0;0;0;0;-245,0938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1375,8;0;0;0;0;0;-253,5723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1375;0;0;0;0;0;-238,043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1374,6;0;0;0;0;0;-244,0137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1374,1;0;0;0;0;0;-244,8867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1373,7;0;0;0;0;0;-246,8496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1373,3;0;0;0;0;0;-251,5078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1372,5;0;0;0;0;0;-238,375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1372;0;0;0;0;0;-240,541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1371,6;0;0;0;0;0;-245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1370,8;0;0;0;0;0;-233,2695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1370,4;0;0;0;0;0;-239,1309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1369,9;0;0;0;0;0;-237,4668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1369,5;0;0;0;0;0;-246,3281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1369,1;0;0;0;0;0;-253,8691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1368,2;0;0;0;0;0;-234,6934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1367,8;0;0;0;0;0;-241,9395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1367,4;0;0;0;0;0;-249,2871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1366,5;0;0;0;0;0;-225,7148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1366,1;0;0;0;0;0;-230,2559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1365,7;0;0;0;0;0;-238,7344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1365,2;0;0;0;0;0;-236,7617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1364,8;0;0;0;0;0;-242,584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1364;0;0;0;0;0;-231,8379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1363,5;0;0;0;0;0;-231,2461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1363,1;0;0;0;0;0;-235,7617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1362,6;0;0;0;0;0;-239,1699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1361,8;0;0;0;0;0;-224,7695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1361,3;0;0;0;0;0;-224,2324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1360,9;0;0;0;0;0;-233,9863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1360;0;0;0;0;0;-215,7383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1359,6;0;0;0;0;0;-221,7676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1359,1;0;0;0;0;0;-220,1602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1358,7;0;0;0;0;0;-227,502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1358,2;0;0;0;0;0;-229,8516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1357,4;0;0;0;0;0;-215,5137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1356,9;0;0;0;0;0;-219,1309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1356,5;0;0;0;0;0;-223,916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1355,6;0;0;0;0;0;-207,2168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1355,1;0;0;0;0;0;-207,0117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1354,7;0;0;0;0;0;-210,6797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1354,2;0;0;0;0;0;-213,3809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1353,8;0;0;0;0;0;-222,5313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1352,9;0;0;0;0;0;-203,584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1352,5;0;0;0;0;0;-211,7285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1352;0;0;0;0;0;-216,2246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1351,1;0;0;0;0;0;-193,5508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1350,7;0;0;0;0;0;-200,5547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1350,2;0;0;0;0;0;-206,7168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1349,8;0;0;0;0;0;-215,1426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1349,3;0;0;0;0;0;-214,375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1348,4;0;0;0;0;0;-200,2559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1347,9;0;0;0;0;0;-201,8301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1347,5;0;0;0;0;0;-204,5215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1346,6;0;0;0;0;0;-188,3828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a;1346,1;0;0;0;0;0;-192,7402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
